Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,Interior Reflected Color L*,Interior Reflected Color a*,Interior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB60 Solarbronze 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5274,Solarban® 60 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.264,0.0465,21.51,0.1308,0.2993,0.0722,32.2,0.41,0.0,42.5,-0.83,0.13,0.0072,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3137,0.0553,18.1,0.1702,0.3324,0.0721,32.17,0.27,0.3,43.08,-4.15,3.27,0.0283,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarbronze®  6mm,5274,Solarban® 60 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.257,0.0453,22.1,0.1292,0.3043,0.0778,33.4,-0.36,0.09,45.68,-2.86,-4.0,0.0102,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5274,Solarban® 60 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3523,0.062,16.12,0.2149,0.3909,0.0729,32.38,0.62,0.03,43.07,-1.18,-1.56,0.0579,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5274,Solarban® 60 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2625,0.0462,21.63,0.1628,0.3535,0.0745,32.73,0.24,-1.1,44.66,-3.69,-2.61,0.0411,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4157,0.0732,13.66,0.1812,0.3057,0.0699,31.8,-0.2,-3.21,46.41,-1.89,-4.39,0.0357,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3148,0.0554,18.04,0.1412,0.2692,0.0651,30.67,-0.51,-2.33,44.15,-8.49,3.48,0.0197,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3372,0.0594,16.84,0.1524,0.2775,0.0628,30.1,0.02,-2.4,41.94,-3.26,1.92,0.0241,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.264,0.0465,21.51,0.1144,0.2505,0.0636,30.29,0.05,-2.71,42.31,-0.86,-0.14,0.007,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solargray®  6mm,5289,Solarban® 60 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3137,0.0553,18.1,0.149,0.2781,0.0635,30.27,-0.14,-2.42,42.86,-4.25,2.95,0.0274,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solargray®  6mm,5289,Solarban® 60 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.257,0.0453,22.1,0.1129,0.2545,0.0676,31.25,-0.61,-2.95,45.51,-2.91,-4.26,0.0099,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3523,0.062,16.12,0.1875,0.3267,0.064,30.43,0.02,-2.72,42.77,-1.31,-2.01,0.0558,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2625,0.0462,21.63,0.1421,0.2955,0.0653,30.73,-0.01,-3.89,44.42,-3.81,-2.96,0.0396,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4157,0.0732,13.66,0.229,0.433,0.0966,37.26,-1.82,-3.07,46.99,-2.11,-4.13,0.047,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3148,0.0554,18.04,0.1822,0.3812,0.0871,35.41,-2.2,-1.97,44.63,-8.6,3.61,0.0258,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3372,0.0594,16.84,0.1954,0.3929,0.0824,34.46,-1.22,-2.15,42.49,-3.45,2.09,0.0314,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.264,0.0465,21.51,0.1506,0.3548,0.084,34.77,-1.31,-2.54,42.77,-1.12,0.04,0.0092,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optigray®  6mm,5265,Solarban® 60 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3137,0.0553,18.1,0.192,0.3937,0.0838,34.73,-1.46,-2.17,43.4,-4.45,3.1,0.0359,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optigray®  6mm,5265,Solarban® 60 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.257,0.0453,22.1,0.1494,0.3606,0.092,36.35,-2.64,-2.71,45.93,-3.12,-4.03,0.013,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3523,0.062,16.12,0.2386,0.4626,0.0849,35.01,-1.22,-2.66,43.51,-1.58,-1.73,0.0737,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2625,0.0462,21.63,0.1859,0.4184,0.0873,35.5,-1.47,-4.27,45.0,-3.99,-2.73,0.0522,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4157,0.0732,13.66,0.2123,0.3862,0.0865,35.55,-2.23,-8.8,46.79,-2.24,-4.72,0.0453,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3148,0.0554,18.04,0.169,0.3402,0.0788,33.92,-2.53,-6.92,44.46,-8.74,3.09,0.0249,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3372,0.0594,16.84,0.1813,0.3505,0.0749,33.05,-1.51,-6.81,42.3,-3.58,1.49,0.0305,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.264,0.0465,21.51,0.1399,0.317,0.0762,33.33,-1.48,-7.3,42.61,-1.18,-0.43,0.0089,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarblue®  6mm,5364,Solarban® 60 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3137,0.0553,18.1,0.1781,0.3514,0.076,33.29,-1.7,-6.94,43.21,-4.57,2.52,0.0347,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarblue®  6mm,5364,Solarban® 60 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.257,0.0453,22.1,0.1386,0.3219,0.0829,34.78,-2.74,-7.98,45.78,-3.19,-4.44,0.0126,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3523,0.062,16.12,0.2208,0.4125,0.0769,33.56,-1.72,-7.55,43.25,-1.75,-2.51,0.0708,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2625,0.0462,21.63,0.1722,0.3732,0.0791,34.03,-1.42,-9.42,44.8,-4.13,-3.33,0.0503,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4157,0.0732,13.66,0.2518,0.4408,0.0989,37.8,-1.02,-7.55,47.05,-2.11,-4.5,0.06,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3148,0.0554,18.04,0.1959,0.388,0.0889,35.89,-1.52,-5.8,44.68,-8.6,3.24,0.0325,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3372,0.0594,16.84,0.2115,0.4,0.084,34.89,-0.49,-5.81,42.55,-3.45,1.67,0.0395,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.264,0.0465,21.51,0.1591,0.3612,0.0857,35.21,-0.45,-6.34,42.81,-1.13,-0.27,0.0116,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3137,0.0553,18.1,0.2073,0.4008,0.0854,35.17,-0.74,-5.91,43.45,-4.45,2.69,0.0456,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.257,0.0453,22.1,0.1572,0.367,0.0941,36.88,-1.71,-6.88,45.97,-3.13,-4.27,0.0164,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3523,0.062,16.12,0.2635,0.4709,0.0866,35.48,-0.58,-6.49,43.59,-1.58,-2.25,0.095,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2625,0.0462,21.63,0.1992,0.4259,0.0892,35.99,-0.47,-8.55,45.06,-3.99,-3.12,0.0668,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4157,0.0732,13.66,0.3354,0.628,0.155,46.37,-1.88,-4.23,48.23,-2.28,-3.71,0.086,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3148,0.0554,18.04,0.2616,0.5524,0.135,43.51,-2.6,-2.62,45.67,-8.6,3.77,0.0454,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3372,0.0594,16.84,0.282,0.5693,0.1252,42.01,-1.13,-2.9,43.67,-3.57,2.3,0.0546,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.264,0.0465,21.51,0.2135,0.5138,0.1283,42.48,-1.31,-3.45,43.72,-1.45,0.29,0.0164,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Starphire®  6mm,5349,Solarban® 60 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3137,0.0553,18.1,0.2771,0.5705,0.128,42.43,-1.52,-2.97,44.55,-4.61,3.28,0.0645,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Starphire®  6mm,5349,Solarban® 60 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.257,0.0453,22.1,0.2116,0.5224,0.145,44.96,-3.27,-3.66,46.82,-3.36,-3.64,0.023,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3523,0.062,16.12,0.3537,0.6706,0.1304,42.9,-1.06,-3.69,45.08,-1.74,-1.33,0.1402,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2625,0.0462,21.63,0.2683,0.6065,0.1353,43.63,-1.57,-6.15,46.23,-4.09,-2.37,0.0967,Yes,No,,
EnthermalPlus,SB70 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4145,0.073,13.7,0.2225,0.5595,0.1684,48.16,-4.8,-4.83,50.01,-2.17,-7.04,0.0283,Yes,No,,
EnthermalPlus,SB70 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3141,0.0553,18.08,0.192,0.4922,0.1523,46.02,-5.27,-4.08,47.15,-8.5,0.39,0.0149,Yes,No,,
EnthermalPlus,SB70 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3364,0.0592,16.88,0.2008,0.507,0.1446,44.94,-4.07,-4.37,45.35,-3.44,-1.56,0.0187,Yes,No,,
EnthermalPlus,SB70 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.2635,0.0464,21.55,0.1704,0.4583,0.1469,45.26,-4.43,-4.59,45.09,-2.14,-2.17,0.0057,Yes,No,,
EnthermalPlus,SB70 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3131,0.0551,18.14,0.2001,0.5082,0.1469,45.25,-4.28,-4.39,46.19,-4.61,-0.47,0.0209,Yes,No,,
EnthermalPlus,SB70 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.2565,0.0452,22.14,0.1717,0.4663,0.1602,47.07,-6.23,-4.48,48.08,-3.95,-5.61,0.008,Yes,No,,
EnthermalPlus,SB70 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3516,0.0619,16.15,0.2326,0.5968,0.1487,45.58,-3.98,-4.92,47.31,-1.41,-5.89,0.045,Yes,No,,
EnthermalPlus,SB70 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2621,0.0462,21.66,0.2019,0.5404,0.1528,46.13,-4.44,-6.33,47.97,-4.09,-5.86,0.0323,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4145,0.073,13.7,0.193,0.488,0.1392,44.24,-8.82,-2.85,49.6,-2.37,-7.18,0.0164,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3141,0.0553,18.08,0.1665,0.4296,0.1269,42.39,-9.0,-2.24,46.81,-8.73,0.32,0.0088,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3364,0.0592,16.88,0.174,0.4424,0.1209,41.43,-7.81,-2.49,44.96,-3.65,-1.65,0.0111,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.2635,0.0464,21.55,0.1486,0.4004,0.1228,41.73,-8.18,-2.61,44.77,-2.23,-2.25,0.0033,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solexia®  6mm,5393,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3131,0.0551,18.14,0.173,0.4436,0.1227,41.71,-7.98,-2.5,45.82,-4.8,-0.55,0.0122,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solexia®  6mm,5393,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.2565,0.0452,22.14,0.1498,0.4073,0.1331,43.32,-10.01,-2.45,47.78,-4.06,-5.73,0.0047,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3516,0.0619,16.15,0.1995,0.5205,0.124,41.98,-7.83,-3.04,46.8,-1.67,-6.05,0.0255,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Air 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2621,0.0462,21.66,0.1737,0.4714,0.1274,42.49,-8.24,-4.08,47.56,-4.31,-5.99,0.0186,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Air 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Air,0.4145,0.073,13.7,0.1453,0.3348,0.0879,35.47,-0.22,-0.35,48.86,-1.56,-7.45,0.0137,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Air 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Air,0.3141,0.0553,18.08,0.1233,0.2946,0.0821,34.31,-0.55,-0.21,46.18,-8.12,0.2,0.0074,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Air 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.3364,0.0592,16.88,0.1295,0.3036,0.0794,33.76,-0.04,-0.44,44.26,-2.91,-1.83,0.0094,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Air 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.2635,0.0464,21.55,0.108,0.2741,0.0803,33.93,-0.22,-0.56,44.18,-1.54,-2.42,0.0028,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Air 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarbronze®  6mm,5377,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3131,0.0551,18.14,0.1282,0.3041,0.0803,33.93,-0.17,-0.4,45.12,-4.06,-0.71,0.0102,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Air 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarbronze®  6mm,5377,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.2565,0.0452,22.14,0.1085,0.2789,0.0848,34.86,-1.02,-0.39,47.23,-3.44,-5.98,0.004,Yes,No,,
